"x","y","year","value"
-73.022875,9.018125,2021,1
-73.022625,9.018125,2021,1
-73.022375,9.018125,2021,1
-73.018875,9.018125,2021,1
-73.018625,9.018125,2021,1
-73.009375,9.018125,2021,1
-73.002625,9.018125,2021,1
-73.000625,9.018125,2021,1
-73.000375,9.018125,2021,1
-72.933125,9.018125,2021,1
-72.932875,9.018125,2021,1
-72.932625,9.018125,2021,1
-72.932375,9.018125,2021,1
-72.932125,9.018125,2021,1
-72.922875,9.018125,2021,1
-72.922625,9.018125,2021,1
-72.922375,9.018125,2021,1
-72.920875,9.018125,2021,1
-72.912875,9.018125,2021,1
-72.912625,9.018125,2021,1
-72.912375,9.018125,2021,1
-73.062875,9.017875,2021,1
-73.031125,9.017875,2021,1
-73.030875,9.017875,2021,1
-73.029125,9.017875,2021,1
-73.023125,9.017875,2021,1
-73.022875,9.017875,2021,1
-73.022625,9.017875,2021,1
-73.022375,9.017875,2021,1
-73.022125,9.017875,2021,1
-73.021875,9.017875,2021,1
-73.009125,9.017875,2021,1
-73.002375,9.017875,2021,1
-73.002125,9.017875,2021,1
-72.933125,9.017875,2021,1
-72.932875,9.017875,2021,1
-72.932625,9.017875,2021,1
-72.932375,9.017875,2021,1
-72.932125,9.017875,2021,1
-72.923125,9.017875,2021,1
-72.922875,9.017875,2021,1
-72.922625,9.017875,2021,1
-72.920875,9.017875,2021,1
-72.912875,9.017875,2021,1
-72.912625,9.017875,2021,1
-72.847625,9.017875,2021,1
-72.847375,9.017875,2021,1
-72.836875,9.017875,2021,1
-72.836375,9.017875,2021,1
-72.836125,9.017875,2021,1
-72.835875,9.017875,2021,1
-72.835625,9.017875,2021,1
-72.811375,9.017875,2021,1
-73.062875,9.017625,2021,1
-73.062625,9.017625,2021,1
-73.047625,9.017625,2021,1
-73.047375,9.017625,2021,1
-73.047125,9.017625,2021,1
-73.031125,9.017625,2021,1
-73.030875,9.017625,2021,1
-73.023125,9.017625,2021,1
-73.022875,9.017625,2021,1
-73.022625,9.017625,2021,1
-73.022375,9.017625,2021,1
-73.022125,9.017625,2021,1
-73.021875,9.017625,2021,1
-73.020625,9.017625,2021,1
-72.932625,9.017625,2021,1
-72.932375,9.017625,2021,1
-72.932125,9.017625,2021,1
-72.927625,9.017625,2021,1
-72.925375,9.017625,2021,1
-72.925125,9.017625,2021,1
-72.924875,9.017625,2021,1
-72.923375,9.017625,2021,1
-72.923125,9.017625,2021,1
-72.922625,9.017625,2021,1
-72.912625,9.017625,2021,1
-72.859125,9.017625,2021,1
-72.847875,9.017625,2021,1
-72.847625,9.017625,2021,1
-72.847375,9.017625,2021,1
-72.836375,9.017625,2021,1
-72.836125,9.017625,2021,1
-72.835875,9.017625,2021,1
-72.835625,9.017625,2021,1
-73.062625,9.017375,2021,1
-73.062375,9.017375,2021,1
-73.047875,9.017375,2021,1
-73.047625,9.017375,2021,1
-73.047375,9.017375,2021,1
-73.047125,9.017375,2021,1
-73.046625,9.017375,2021,1
-73.031125,9.017375,2021,1
-73.030875,9.017375,2021,1
-73.023125,9.017375,2021,1
-73.022875,9.017375,2021,1
-73.022625,9.017375,2021,1
-73.022375,9.017375,2021,1
-73.020625,9.017375,2021,1
-72.932625,9.017375,2021,1
-72.932375,9.017375,2021,1
-72.932125,9.017375,2021,1
-72.931875,9.017375,2021,1
-72.930125,9.017375,2021,1
-72.929875,9.017375,2021,1
-72.929625,9.017375,2021,1
-72.929375,9.017375,2021,1
-72.927625,9.017375,2021,1
-72.927375,9.017375,2021,1
-72.925125,9.017375,2021,1
-72.924875,9.017375,2021,1
-72.924375,9.017375,2021,1
-72.924125,9.017375,2021,1
-72.923875,9.017375,2021,1
-72.923625,9.017375,2021,1
-72.923375,9.017375,2021,1
-72.920875,9.017375,2021,1
-72.919875,9.017375,2021,1
-72.912625,9.017375,2021,1
-72.906875,9.017375,2021,1
-72.858875,9.017375,2021,1
-72.847875,9.017375,2021,1
-72.847625,9.017375,2021,1
-72.836375,9.017375,2021,1
-72.836125,9.017375,2021,1
-72.835875,9.017375,2021,1
-73.062625,9.017125,2021,1
-73.062375,9.017125,2021,1
-73.052125,9.017125,2021,1
-73.048125,9.017125,2021,1
-73.047875,9.017125,2021,1
-73.047625,9.017125,2021,1
-73.047375,9.017125,2021,1
-73.047125,9.017125,2021,1
-73.046875,9.017125,2021,1
-73.046625,9.017125,2021,1
-73.022625,9.017125,2021,1
-72.932625,9.017125,2021,1
-72.932375,9.017125,2021,1
-72.932125,9.017125,2021,1
-72.931875,9.017125,2021,1
-72.930625,9.017125,2021,1
-72.930375,9.017125,2021,1
-72.930125,9.017125,2021,1
-72.929875,9.017125,2021,1
-72.929625,9.017125,2021,1
-72.929375,9.017125,2021,1
-72.927625,9.017125,2021,1
-72.927375,9.017125,2021,1
-72.925125,9.017125,2021,1
-72.924875,9.017125,2021,1
-72.924625,9.017125,2021,1
-72.924375,9.017125,2021,1
-72.924125,9.017125,2021,1
-72.923875,9.017125,2021,1
-72.923625,9.017125,2021,1
-72.923375,9.017125,2021,1
-72.920625,9.017125,2021,1
-72.913375,9.017125,2021,1
-72.912875,9.017125,2021,1
-72.912625,9.017125,2021,1
-72.906875,9.017125,2021,1
-72.848375,9.017125,2021,1
-72.848125,9.017125,2021,1
-72.847875,9.017125,2021,1
-72.847625,9.017125,2021,1
-72.847375,9.017125,2021,1
-73.062875,9.016875,2021,1
-73.062625,9.016875,2021,1
-73.062375,9.016875,2021,1
-73.048125,9.016875,2021,1
-73.047875,9.016875,2021,1
-73.047625,9.016875,2021,1
-73.047375,9.016875,2021,1
-73.047125,9.016875,2021,1
-73.046875,9.016875,2021,1
-73.046625,9.016875,2021,1
-73.045375,9.016875,2021,1
-73.045125,9.016875,2021,1
-73.044875,9.016875,2021,1
-73.022875,9.016875,2021,1
-73.022625,9.016875,2021,1
-72.934375,9.016875,2021,1
-72.934125,9.016875,2021,1
-72.933875,9.016875,2021,1
-72.933625,9.016875,2021,1
-72.933375,9.016875,2021,1
-72.933125,9.016875,2021,1
-72.932875,9.016875,2021,1
-72.932625,9.016875,2021,1
-72.932375,9.016875,2021,1
-72.932125,9.016875,2021,1
-72.931875,9.016875,2021,1
-72.930875,9.016875,2021,1
-72.930625,9.016875,2021,1
-72.930375,9.016875,2021,1
-72.930125,9.016875,2021,1
-72.929875,9.016875,2021,1
-72.929625,9.016875,2021,1
-72.929375,9.016875,2021,1
-72.928625,9.016875,2021,1
-72.928375,9.016875,2021,1
-72.928125,9.016875,2021,1
-72.927875,9.016875,2021,1
-72.927625,9.016875,2021,1
-72.927375,9.016875,2021,1
-72.925125,9.016875,2021,1
-72.924875,9.016875,2021,1
-72.924625,9.016875,2021,1
-72.924375,9.016875,2021,1
-72.924125,9.016875,2021,1
-72.923875,9.016875,2021,1
-72.923625,9.016875,2021,1
-72.923375,9.016875,2021,1
-72.922875,9.016875,2021,1
-72.913375,9.016875,2021,1
-72.913125,9.016875,2021,1
-72.912875,9.016875,2021,1
-72.912625,9.016875,2021,1
-72.907375,9.016875,2021,1
-72.906875,9.016875,2021,1
-72.905125,9.016875,2021,1
-72.904875,9.016875,2021,1
-72.848125,9.016875,2021,1
-72.847875,9.016875,2021,1
-72.847625,9.016875,2021,1
-72.847375,9.016875,2021,1
-72.847125,9.016875,2021,1
-73.062875,9.016625,2021,1
-73.062625,9.016625,2021,1
-73.062375,9.016625,2021,1
-73.062125,9.016625,2021,1
-73.048125,9.016625,2021,1
-73.047875,9.016625,2021,1
-73.047625,9.016625,2021,1
-73.047375,9.016625,2021,1
-73.047125,9.016625,2021,1
-73.045625,9.016625,2021,1
-73.031375,9.016625,2021,1
-72.934375,9.016625,2021,1
-72.934125,9.016625,2021,1
-72.933875,9.016625,2021,1
-72.933625,9.016625,2021,1
-72.933375,9.016625,2021,1
-72.933125,9.016625,2021,1
-72.932875,9.016625,2021,1
-72.932625,9.016625,2021,1
-72.932375,9.016625,2021,1
-72.932125,9.016625,2021,1
-72.931875,9.016625,2021,1
-72.931125,9.016625,2021,1
-72.930875,9.016625,2021,1
-72.930625,9.016625,2021,1
-72.930375,9.016625,2021,1
-72.930125,9.016625,2021,1
-72.929875,9.016625,2021,1
-72.929625,9.016625,2021,1
-72.928875,9.016625,2021,1
-72.928625,9.016625,2021,1
-72.928375,9.016625,2021,1
-72.928125,9.016625,2021,1
-72.927875,9.016625,2021,1
-72.927625,9.016625,2021,1
-72.927375,9.016625,2021,1
-72.924875,9.016625,2021,1
-72.924625,9.016625,2021,1
-72.924375,9.016625,2021,1
-72.924125,9.016625,2021,1
-72.923875,9.016625,2021,1
-72.923625,9.016625,2021,1
-72.923375,9.016625,2021,1
-72.923125,9.016625,2021,1
-72.922875,9.016625,2021,1
-72.922625,9.016625,2021,1
-72.916375,9.016625,2021,1
-72.913875,9.016625,2021,1
-72.913625,9.016625,2021,1
-72.913375,9.016625,2021,1
-72.913125,9.016625,2021,1
-72.912875,9.016625,2021,1
-72.912625,9.016625,2021,1
-72.912375,9.016625,2021,1
-72.907375,9.016625,2021,1
-72.906875,9.016625,2021,1
-72.905375,9.016625,2021,1
-72.905125,9.016625,2021,1
-72.904875,9.016625,2021,1
-72.848125,9.016625,2021,1
-72.847875,9.016625,2021,1
-72.847625,9.016625,2021,1
-72.847375,9.016625,2021,1
-73.063125,9.016375,2021,1
-73.062625,9.016375,2021,1
-73.062375,9.016375,2021,1
-73.062125,9.016375,2021,1
-73.061875,9.016375,2021,1
-73.048125,9.016375,2021,1
-73.047875,9.016375,2021,1
-73.047625,9.016375,2021,1
-73.047375,9.016375,2021,1
-73.047125,9.016375,2021,1
-73.032125,9.016375,2021,1
-73.031875,9.016375,2021,1
-73.031625,9.016375,2021,1
-73.031375,9.016375,2021,1
-72.934375,9.016375,2021,1
-72.934125,9.016375,2021,1
-72.933875,9.016375,2021,1
-72.933625,9.016375,2021,1
-72.933375,9.016375,2021,1
-72.933125,9.016375,2021,1
-72.932875,9.016375,2021,1
-72.932625,9.016375,2021,1
-72.932375,9.016375,2021,1
-72.932125,9.016375,2021,1
-72.931875,9.016375,2021,1
-72.931625,9.016375,2021,1
-72.931375,9.016375,2021,1
-72.931125,9.016375,2021,1
-72.930875,9.016375,2021,1
-72.930625,9.016375,2021,1
-72.930375,9.016375,2021,1
-72.930125,9.016375,2021,1
-72.929875,9.016375,2021,1
-72.929625,9.016375,2021,1
-72.929125,9.016375,2021,1
-72.928875,9.016375,2021,1
-72.928625,9.016375,2021,1
-72.928375,9.016375,2021,1
-72.928125,9.016375,2021,1
-72.927875,9.016375,2021,1
-72.927625,9.016375,2021,1
-72.916375,9.016375,2021,1
-72.915375,9.016375,2021,1
-72.915125,9.016375,2021,1
-72.913875,9.016375,2021,1
-72.913625,9.016375,2021,1
-72.913375,9.016375,2021,1
-72.913125,9.016375,2021,1
-72.912875,9.016375,2021,1
-72.912625,9.016375,2021,1
-72.907375,9.016375,2021,1
-72.906875,9.016375,2021,1
-72.905625,9.016375,2021,1
-72.905375,9.016375,2021,1
-72.905125,9.016375,2021,1
-72.904875,9.016375,2021,1
-72.904625,9.016375,2021,1
-73.063125,9.016125,2021,1
-73.062875,9.016125,2021,1
-73.062625,9.016125,2021,1
-73.062375,9.016125,2021,1
-73.062125,9.016125,2021,1
-73.061875,9.016125,2021,1
-73.061625,9.016125,2021,1
-73.048625,9.016125,2021,1
-73.032875,9.016125,2021,1
-73.032625,9.016125,2021,1
-73.032375,9.016125,2021,1
-73.032125,9.016125,2021,1
-73.031375,9.016125,2021,1
-73.031125,9.016125,2021,1
-72.992375,9.016125,2021,1
-72.934875,9.016125,2021,1
-72.934375,9.016125,2021,1
-72.934125,9.016125,2021,1
-72.933875,9.016125,2021,1
-72.933625,9.016125,2021,1
-72.933375,9.016125,2021,1
-72.933125,9.016125,2021,1
-72.932875,9.016125,2021,1
-72.932625,9.016125,2021,1
-72.932375,9.016125,2021,1
-72.932125,9.016125,2021,1
-72.931875,9.016125,2021,1
-72.931625,9.016125,2021,1
-72.931375,9.016125,2021,1
-72.931125,9.016125,2021,1
-72.930875,9.016125,2021,1
-72.930625,9.016125,2021,1
-72.929125,9.016125,2021,1
-72.928875,9.016125,2021,1
-72.928625,9.016125,2021,1
-72.928375,9.016125,2021,1
-72.928125,9.016125,2021,1
-72.927875,9.016125,2021,1
-72.927625,9.016125,2021,1
-72.913875,9.016125,2021,1
-72.913625,9.016125,2021,1
-72.913375,9.016125,2021,1
-72.905375,9.016125,2021,1
-72.905125,9.016125,2021,1
-72.904875,9.016125,2021,1
-72.904625,9.016125,2021,1
-72.835125,9.016125,2021,1
-73.063375,9.015875,2021,1
-73.063125,9.015875,2021,1
-73.062875,9.015875,2021,1
-73.062625,9.015875,2021,1
-73.062375,9.015875,2021,1
-73.062125,9.015875,2021,1
-73.061875,9.015875,2021,1
-73.049125,9.015875,2021,1
-73.048625,9.015875,2021,1
-73.032875,9.015875,2021,1
-73.032625,9.015875,2021,1
-73.032125,9.015875,2021,1
-73.031875,9.015875,2021,1
-73.031625,9.015875,2021,1
-73.031375,9.015875,2021,1
-73.014375,9.015875,2021,1
-72.992375,9.015875,2021,1
-72.934875,9.015875,2021,1
-72.934625,9.015875,2021,1
-72.934375,9.015875,2021,1
-72.934125,9.015875,2021,1
-72.932875,9.015875,2021,1
-72.932625,9.015875,2021,1
-72.932375,9.015875,2021,1
-72.931625,9.015875,2021,1
-72.931375,9.015875,2021,1
-72.931125,9.015875,2021,1
-72.928125,9.015875,2021,1
-72.927875,9.015875,2021,1
-72.927625,9.015875,2021,1
-72.913875,9.015875,2021,1
-72.913625,9.015875,2021,1
-72.905375,9.015875,2021,1
-72.905125,9.015875,2021,1
-72.904875,9.015875,2021,1
-72.904625,9.015875,2021,1
-72.898875,9.015875,2021,1
-72.898625,9.015875,2021,1
-72.895125,9.015875,2021,1
-72.894875,9.015875,2021,1
-72.865875,9.015875,2021,1
-72.865625,9.015875,2021,1
-72.855375,9.015875,2021,1
-72.855125,9.015875,2021,1
-72.854875,9.015875,2021,1
-72.835125,9.015875,2021,1
-72.834875,9.015875,2021,1
-73.063125,9.015625,2021,1
-73.062875,9.015625,2021,1
-73.062625,9.015625,2021,1
-73.062375,9.015625,2021,1
-73.062125,9.015625,2021,1
-73.061875,9.015625,2021,1
-73.049625,9.015625,2021,1
-73.049375,9.015625,2021,1
-73.049125,9.015625,2021,1
-73.048875,9.015625,2021,1
-73.048625,9.015625,2021,1
-73.032875,9.015625,2021,1
-72.992375,9.015625,2021,1
-72.934625,9.015625,2021,1
-72.934375,9.015625,2021,1
-72.932625,9.015625,2021,1
-72.932375,9.015625,2021,1
-72.927875,9.015625,2021,1
-72.905125,9.015625,2021,1
-72.904875,9.015625,2021,1
-72.904625,9.015625,2021,1
-72.898875,9.015625,2021,1
-72.898625,9.015625,2021,1
-72.895125,9.015625,2021,1
-72.894875,9.015625,2021,1
-72.866125,9.015625,2021,1
-72.865875,9.015625,2021,1
-72.865625,9.015625,2021,1
-72.865375,9.015625,2021,1
-72.865125,9.015625,2021,1
-72.855625,9.015625,2021,1
-72.855375,9.015625,2021,1
-72.855125,9.015625,2021,1
-72.854875,9.015625,2021,1
-72.854625,9.015625,2021,1
-72.845875,9.015625,2021,1
-72.845625,9.015625,2021,1
-73.062625,9.015375,2021,1
-73.062375,9.015375,2021,1
-73.062125,9.015375,2021,1
-73.049625,9.015375,2021,1
-73.049375,9.015375,2021,1
-73.049125,9.015375,2021,1
-73.048875,9.015375,2021,1
-73.048625,9.015375,2021,1
-73.016625,9.015375,2021,1
-72.932625,9.015375,2021,1
-72.932375,9.015375,2021,1
-72.918875,9.015375,2021,1
-72.898875,9.015375,2021,1
-72.898625,9.015375,2021,1
-72.895625,9.015375,2021,1
-72.895375,9.015375,2021,1
-72.895125,9.015375,2021,1
-72.894875,9.015375,2021,1
-72.866125,9.015375,2021,1
-72.865875,9.015375,2021,1
-72.865625,9.015375,2021,1
-72.865375,9.015375,2021,1
-72.865125,9.015375,2021,1
-72.855875,9.015375,2021,1
-72.855625,9.015375,2021,1
-72.855375,9.015375,2021,1
-72.855125,9.015375,2021,1
-72.854875,9.015375,2021,1
-72.854625,9.015375,2021,1
-72.845625,9.015375,2021,1
-72.845375,9.015375,2021,1
-73.062375,9.015125,2021,1
-73.062125,9.015125,2021,1
-73.049625,9.015125,2021,1
-73.049375,9.015125,2021,1
-73.049125,9.015125,2021,1
-73.048875,9.015125,2021,1
-73.048625,9.015125,2021,1
-73.032125,9.015125,2021,1
-73.031875,9.015125,2021,1
-73.031625,9.015125,2021,1
-73.031375,9.015125,2021,1
-73.031125,9.015125,2021,1
-73.030875,9.015125,2021,1
-73.030625,9.015125,2021,1
-73.030375,9.015125,2021,1
-72.933625,9.015125,2021,1
-72.933125,9.015125,2021,1
-72.932875,9.015125,2021,1
-72.932625,9.015125,2021,1
-72.932375,9.015125,2021,1
-72.932125,9.015125,2021,1
-72.898625,9.015125,2021,1
-72.866375,9.015125,2021,1
-72.866125,9.015125,2021,1
-72.865875,9.015125,2021,1
-72.865625,9.015125,2021,1
-72.865375,9.015125,2021,1
-72.865125,9.015125,2021,1
-72.855875,9.015125,2021,1
-72.855625,9.015125,2021,1
-72.855375,9.015125,2021,1
-72.855125,9.015125,2021,1
-72.854875,9.015125,2021,1
-72.854625,9.015125,2021,1
-72.854375,9.015125,2021,1
-72.845625,9.015125,2021,1
-72.845375,9.015125,2021,1
-72.845125,9.015125,2021,1
-73.062125,9.014875,2021,1
-73.061875,9.014875,2021,1
-73.049875,9.014875,2021,1
-73.049625,9.014875,2021,1
-73.049375,9.014875,2021,1
-73.049125,9.014875,2021,1
-73.048875,9.014875,2021,1
-73.048625,9.014875,2021,1
-73.032375,9.014875,2021,1
-73.032125,9.014875,2021,1
-73.031875,9.014875,2021,1
-73.031625,9.014875,2021,1
-73.031375,9.014875,2021,1
-73.031125,9.014875,2021,1
-73.030875,9.014875,2021,1
-73.030625,9.014875,2021,1
-72.933625,9.014875,2021,1
-72.933375,9.014875,2021,1
-72.933125,9.014875,2021,1
-72.932875,9.014875,2021,1
-72.932625,9.014875,2021,1
-72.932375,9.014875,2021,1
-72.932125,9.014875,2021,1
-72.866375,9.014875,2021,1
-72.866125,9.014875,2021,1
-72.865875,9.014875,2021,1
-72.865625,9.014875,2021,1
-72.865375,9.014875,2021,1
-72.865125,9.014875,2021,1
-72.857375,9.014875,2021,1
-72.855875,9.014875,2021,1
-72.855625,9.014875,2021,1
-72.855375,9.014875,2021,1
-72.855125,9.014875,2021,1
-72.854875,9.014875,2021,1
-72.854625,9.014875,2021,1
-72.854375,9.014875,2021,1
-72.854125,9.014875,2021,1
-72.845625,9.014875,2021,1
-72.845375,9.014875,2021,1
-72.845125,9.014875,2021,1
-72.844875,9.014875,2021,1
-73.062375,9.014625,2021,1
-73.062125,9.014625,2021,1
-73.061875,9.014625,2021,1
-73.048875,9.014625,2021,1
-73.048625,9.014625,2021,1
-73.030875,9.014625,2021,1
-72.932625,9.014625,2021,1
-72.866375,9.014625,2021,1
-72.866125,9.014625,2021,1
-72.865875,9.014625,2021,1
-72.865625,9.014625,2021,1
-72.865375,9.014625,2021,1
-72.865125,9.014625,2021,1
-72.857625,9.014625,2021,1
-72.857375,9.014625,2021,1
-72.855625,9.014625,2021,1
-72.855375,9.014625,2021,1
-72.855125,9.014625,2021,1
-72.854875,9.014625,2021,1
-72.854625,9.014625,2021,1
-72.854375,9.014625,2021,1
-72.854125,9.014625,2021,1
-72.845625,9.014625,2021,1
-72.845375,9.014625,2021,1
-72.845125,9.014625,2021,1
-72.844875,9.014625,2021,1
-72.844625,9.014625,2021,1
-73.062375,9.014375,2021,1
-73.062125,9.014375,2021,1
-73.061875,9.014375,2021,1
-72.999625,9.014375,2021,1
-72.995125,9.014375,2021,1
-72.866375,9.014375,2021,1
-72.866125,9.014375,2021,1
-72.865875,9.014375,2021,1
-72.865625,9.014375,2021,1
-72.865375,9.014375,2021,1
-72.865125,9.014375,2021,1
-72.857375,9.014375,2021,1
-72.857125,9.014375,2021,1
-72.856125,9.014375,2021,1
-72.855625,9.014375,2021,1
-72.855375,9.014375,2021,1
-72.855125,9.014375,2021,1
-72.854875,9.014375,2021,1
-72.854625,9.014375,2021,1
-72.854375,9.014375,2021,1
-72.854125,9.014375,2021,1
-72.845625,9.014375,2021,1
-72.845375,9.014375,2021,1
-72.845125,9.014375,2021,1
-72.844875,9.014375,2021,1
-72.844625,9.014375,2021,1
-73.062125,9.014125,2021,1
-73.061875,9.014125,2021,1
-72.999625,9.014125,2021,1
-72.931375,9.014125,2021,1
-72.931125,9.014125,2021,1
-72.930875,9.014125,2021,1
-72.930625,9.014125,2021,1
-72.930375,9.014125,2021,1
-72.930125,9.014125,2021,1
-72.865875,9.014125,2021,1
-72.865625,9.014125,2021,1
-72.865375,9.014125,2021,1
-72.865125,9.014125,2021,1
-72.857125,9.014125,2021,1
-72.855875,9.014125,2021,1
-72.855625,9.014125,2021,1
-72.855375,9.014125,2021,1
-72.855125,9.014125,2021,1
-72.854875,9.014125,2021,1
-72.854625,9.014125,2021,1
-72.854375,9.014125,2021,1
-72.854125,9.014125,2021,1
-72.845375,9.014125,2021,1
-72.845125,9.014125,2021,1
-72.844875,9.014125,2021,1
-72.834875,9.014125,2021,1
-72.834625,9.014125,2021,1
-72.834375,9.014125,2021,1
-72.834125,9.014125,2021,1
-72.833875,9.014125,2021,1
-72.833625,9.014125,2021,1
-73.062125,9.013875,2021,1
-73.061875,9.013875,2021,1
-73.051875,9.013875,2021,1
-73.048625,9.013875,2021,1
-72.931625,9.013875,2021,1
-72.931375,9.013875,2021,1
-72.931125,9.013875,2021,1
-72.930875,9.013875,2021,1
-72.930625,9.013875,2021,1
-72.930375,9.013875,2021,1
-72.930125,9.013875,2021,1
-72.865625,9.013875,2021,1
-72.865375,9.013875,2021,1
-72.865125,9.013875,2021,1
-72.856125,9.013875,2021,1
-72.855875,9.013875,2021,1
-72.855625,9.013875,2021,1
-72.855375,9.013875,2021,1
-72.855125,9.013875,2021,1
-72.854875,9.013875,2021,1
-72.854625,9.013875,2021,1
-72.854375,9.013875,2021,1
-72.845125,9.013875,2021,1
-72.835125,9.013875,2021,1
-72.834875,9.013875,2021,1
-72.834625,9.013875,2021,1
-72.834375,9.013875,2021,1
-72.834125,9.013875,2021,1
-72.833625,9.013875,2021,1
-73.021625,9.013625,2021,1
-73.001125,9.013625,2021,1
-72.989875,9.013625,2021,1
-72.931625,9.013625,2021,1
-72.931375,9.013625,2021,1
-72.931125,9.013625,2021,1
-72.930875,9.013625,2021,1
-72.930625,9.013625,2021,1
-72.930375,9.013625,2021,1
-72.930125,9.013625,2021,1
-72.856125,9.013625,2021,1
-72.855875,9.013625,2021,1
-72.855625,9.013625,2021,1
-72.855375,9.013625,2021,1
-72.855125,9.013625,2021,1
-72.854875,9.013625,2021,1
-72.854625,9.013625,2021,1
-72.854375,9.013625,2021,1
-72.834625,9.013625,2021,1
-72.834375,9.013625,2021,1
-72.834125,9.013625,2021,1
-72.833875,9.013625,2021,1
-72.833625,9.013625,2021,1
-73.043125,9.013375,2021,1
-73.022125,9.013375,2021,1
-73.021875,9.013375,2021,1
-73.021625,9.013375,2021,1
-73.021375,9.013375,2021,1
-72.999625,9.013375,2021,1
-72.999125,9.013375,2021,1
-72.998875,9.013375,2021,1
-72.998625,9.013375,2021,1
-72.931875,9.013375,2021,1
-72.931625,9.013375,2021,1
-72.931375,9.013375,2021,1
-72.931125,9.013375,2021,1
-72.930875,9.013375,2021,1
-72.930625,9.013375,2021,1
-72.930375,9.013375,2021,1
-72.855625,9.013375,2021,1
-72.855375,9.013375,2021,1
-72.855125,9.013375,2021,1
-72.854875,9.013375,2021,1
-72.854625,9.013375,2021,1
-72.854375,9.013375,2021,1
-72.834125,9.013375,2021,1
-72.833875,9.013375,2021,1
-72.829375,9.013375,2021,1
-73.042875,9.013125,2021,1
-73.028625,9.013125,2021,1
-73.028375,9.013125,2021,1
-73.028125,9.013125,2021,1
-73.022125,9.013125,2021,1
-73.021875,9.013125,2021,1
-73.021625,9.013125,2021,1
-73.000125,9.013125,2021,1
-72.999875,9.013125,2021,1
-72.999625,9.013125,2021,1
-72.990125,9.013125,2021,1
-72.931875,9.013125,2021,1
-72.931625,9.013125,2021,1
-72.931375,9.013125,2021,1
-72.931125,9.013125,2021,1
-72.930875,9.013125,2021,1
-72.930625,9.013125,2021,1
-72.855375,9.013125,2021,1
-72.855125,9.013125,2021,1
-72.854875,9.013125,2021,1
-72.854625,9.013125,2021,1
-72.854375,9.013125,2021,1
-72.832875,9.013125,2021,1
-72.829625,9.013125,2021,1
-72.829375,9.013125,2021,1
-72.829125,9.013125,2021,1
-72.828875,9.013125,2021,1
-73.056625,9.012875,2021,1
-73.056375,9.012875,2021,1
-73.047375,9.012875,2021,1
-73.036125,9.012875,2021,1
-73.035875,9.012875,2021,1
-73.022125,9.012875,2021,1
-73.021875,9.012875,2021,1
-73.021625,9.012875,2021,1
-73.000125,9.012875,2021,1
-72.999875,9.012875,2021,1
-72.998375,9.012875,2021,1
-72.931375,9.012875,2021,1
-72.832625,9.012875,2021,1
-72.830375,9.012875,2021,1
-72.830125,9.012875,2021,1
-72.829875,9.012875,2021,1
-72.829625,9.012875,2021,1
-72.829375,9.012875,2021,1
-72.829125,9.012875,2021,1
-72.828875,9.012875,2021,1
-72.812875,9.012875,2021,1
-73.056625,9.012625,2021,1
-73.056375,9.012625,2021,1
-73.047625,9.012625,2021,1
-73.037625,9.012625,2021,1
-73.037375,9.012625,2021,1
-73.036625,9.012625,2021,1
-73.036375,9.012625,2021,1
-73.036125,9.012625,2021,1
-73.035875,9.012625,2021,1
-73.035625,9.012625,2021,1
-73.035375,9.012625,2021,1
-73.027875,9.012625,2021,1
-73.021875,9.012625,2021,1
-73.016125,9.012625,2021,1
-73.015875,9.012625,2021,1
-73.015625,9.012625,2021,1
-72.998375,9.012625,2021,1
-72.832625,9.012625,2021,1
-72.832375,9.012625,2021,1
-72.830375,9.012625,2021,1
-72.830125,9.012625,2021,1
-72.829875,9.012625,2021,1
-72.829125,9.012625,2021,1
-72.828875,9.012625,2021,1
-72.828625,9.012625,2021,1
-72.828375,9.012625,2021,1
-72.813375,9.012625,2021,1
-72.813125,9.012625,2021,1
-72.812875,9.012625,2021,1
-72.812625,9.012625,2021,1
-73.058125,9.012375,2021,1
-73.056625,9.012375,2021,1
-73.056375,9.012375,2021,1
-73.054625,9.012375,2021,1
-73.054375,9.012375,2021,1
-73.054125,9.012375,2021,1
-73.037375,9.012375,2021,1
-73.036625,9.012375,2021,1
-73.036375,9.012375,2021,1
-73.036125,9.012375,2021,1
-73.035875,9.012375,2021,1
-73.035625,9.012375,2021,1
-73.035375,9.012375,2021,1
-73.016375,9.012375,2021,1
-73.016125,9.012375,2021,1
-73.015875,9.012375,2021,1
-73.015625,9.012375,2021,1
-73.015375,9.012375,2021,1
-72.931125,9.012375,2021,1
-72.832625,9.012375,2021,1
-72.830375,9.012375,2021,1
-72.830125,9.012375,2021,1
-72.828875,9.012375,2021,1
-72.828625,9.012375,2021,1
-72.828375,9.012375,2021,1
-72.813375,9.012375,2021,1
-72.813125,9.012375,2021,1
-72.812875,9.012375,2021,1
-72.812625,9.012375,2021,1
-73.056625,9.012125,2021,1
-73.056375,9.012125,2021,1
-73.055125,9.012125,2021,1
-73.054875,9.012125,2021,1
-73.054625,9.012125,2021,1
-73.054375,9.012125,2021,1
-73.054125,9.012125,2021,1
-73.036875,9.012125,2021,1
-73.036625,9.012125,2021,1
-73.036375,9.012125,2021,1
-73.036125,9.012125,2021,1
-73.035375,9.012125,2021,1
-73.016625,9.012125,2021,1
-73.016375,9.012125,2021,1
-73.016125,9.012125,2021,1
