"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"BTN",2002,119.90976744171441622,77316.367901998908814
"CAF",2002,7005.03947054714287759,4513990.657761424085056
"CHN",2002,1823.23890451561275136,1012372.719869212221153
"CIV",2002,24185.72165802203135809,10419346.299824223001859
"CMR",2002,10611.60059379507859934,6760576.877009732286317
"COD",2002,168992.51698050739717282,112457093.068740726646228
"COG",2002,9973.61496922038079668,6365971.176210882114259
"COL",2002,63301.81043695714793130,39715105.415982410498149
"CRI",2002,751.78168855979066194,424793.561064392295600
"CUB",2002,2957.85876791061466826,741631.8938691257044186
"CYM",2002,0.79971454204752613,166.28581161104588
"DMA",2002,2.00395406994520425,1100.492760748995966
"DOM",2002,451.23647892730827740,174238.315022255087221
"ECU",2002,5692.96059073931591084,4170361.883392163343199
"ETH",2002,1569.22357377258579878,946104.212808179128022
"FJI",2002,19.39814813145398781,11023.480555449881864
"GAB",2002,7001.76982417397306137,4389653.806946902312332
"GHA",2002,4438.27418709824302816,1975470.130144488869808
"GIN",2002,1100.62610566680233268,488623.614396491515966
"GLP",2002,2.73602774757866768,1578.185617425746256
"GNB",2002,137.31916150636396746,36357.7617275653630283
"GNQ",2002,1137.85942385557265866,730552.476701274142758
"GTM",2002,16082.24802033193937124,7661767.678257534138670
"GUF",2002,1628.44411660680028108,1314889.407313229141954
"GUY",2002,2824.67050435949423417,1970228.612169979741243
"HND",2002,7343.57958145662432364,4011732.288724345811296
"HTI",2002,17.43798238860459989,8889.72450935432465
"IDN",2002,271745.45197759720767282,246853744.322151175050570
"IND",2002,11717.80559294748647274,6426161.948677654301725
"JAM",2002,280.45324809620561976,146389.419806620464864
"KEN",2002,2973.73250469191930424,1680583.277383897680559
"KHM",2002,18576.43012861294951020,10340246.909278621220620
"KNA",2002,3.0156520921191408,1451.55288630857386
"LAO",2002,13700.20875819630312259,8132808.060083834798523
"LBR",2002,7330.37841642545018878,3498422.605041958044487
"LCA",2002,1.56965677697048613,882.9300928184679
"LKA",2002,524.16033899299282825,166600.013369844201740
"MAF",2002,2.9291831281445324,995.988048936126
"MDG",2002,27044.85135033701904682,14661944.822228010662592
"MEX",2002,14328.51109298688968323,6116587.1612856318164755
"MMR",2002,12938.64357354008029783,7553424.069910526802477
"MOZ",2002,143.56074946575955860,61972.602478740186493
"MSR",2002,0.7376942802625868,382.6768129153241
"MTQ",2002,2.7554438720713975,1629.99814237975597
"MWI",2002,2.3437524869259982,1026.30206416903250
"MYS",2002,61819.66651296567212035,49004354.317474643033266
"NGA",2002,6131.77328692166691418,2340425.807384596129595
"NIC",2002,5754.75677298882416896,3275219.8254764544400775
"NPL",2002,169.53432575406248542,114576.595544227879455
"PAN",2002,1888.88105030040259148,1140508.7473190230446234
"PER",2002,46059.43163834457781187,31004419.083939845542249
"PHL",2002,3498.91743197298814404,2412694.2611623635750674
"PLW",2002,26.70128954037028080,21964.652086301640081
"PNG",2002,23529.78773425076637708,19522962.270894635154671
"PRI",2002,39.40240780962239419,20824.50595436751028
"PRY",2002,50508.57057817951571700,17759663.164353117853359
"RWA",2002,4.53482884819837791,2701.24337905150144
"SEN",2002,0.22541461602593316,55.099979006440499
"SGP",2002,0.07691609050923666,34.6657120591675
"SLB",2002,2128.64420242941927366,1741329.147231608509096
"SLE",2002,250.36236488640628622,103604.486618702237963
"SLV",2002,52.86365358356986359,30250.904896201839373
"SSD",2002,54.32513209019353800,33896.82057293568057
"SUR",2002,1931.78854082989464745,1554707.434835139527536
"SXM",2002,0.14647448469184027,36.529865231673384
"TGO",2002,2.44449999682210306,691.62761313184165
"THA",2002,3856.29008493020246683,2307311.393141715858819
"TTO",2002,73.19418375282172456,41331.830451074476098
"TWN",2002,120.65240410738283830,69561.616534713419737
"TZA",2002,843.40135033792782946,451907.325959080930897
"UGA",2002,667.81053529793989057,375595.533380688151399
"UMI",2002,4.312646207456597,0.0
"USA",2002,12.71152890239800412,5783.031849976014329
"VCT",2002,0.07495259433865017,45.58686872744164
"VEN",2002,11322.79990641845603574,6294666.660675574983921
"VGB",2002,0.9500606436154513,404.2955403120332
"VNM",2002,11029.97110072047013751,6396028.893587434536691
"VUT",2002,18.71587643949110430,11059.57255961117676
"ZAF",2002,350.00246313548576953,161879.811473783589079
"ZMB",2002,62.40147400261554795,30473.496796981172699
"ZWE",2002,14.46358335918511166,7357.485254393595413
"AGO",2003,2963.52306202601656481,1717925.969215474720395
"ARG",2003,14448.23558300679255508,5246322.773657968732529
"AUS",2003,0.60726459230577261,231.63095295124745
"BDI",2003,51.55890953198690729,29720.18918293860234
"BES",2003,7.12073436079209962,0.0
"BGD",2003,266.91833755532980836,154987.879837158103580
"BHS",2003,0.21168965406250001,13.380952470397798
"BLZ",2003,2997.82442094787074553,1427197.785013967648048
"BOL",2003,77166.55542595492789560,41033582.365271044914135
"BRA",2003,1570575.59144273231998205,922515020.255561405217456
"BRN",2003,379.43454884667112473,304183.746144755352317
"BTN",2003,84.66540713421441084,52129.428189730693263
"CAF",2003,3025.74294312088087690,2016895.66470476387309
"CHN",2003,1590.32110832534540458,874901.916186443544387
"CIV",2003,16572.56237523714553237,7003440.097931347052137
"CMR",2003,9967.20681077520335201,6477657.810904318351993
"COD",2003,78138.09807912368295406,52925701.334779219246571
"COG",2003,9875.14234463697192282,6028277.562353999679908
"COL",2003,32049.99556214047000197,19918617.047328786647308
"CRI",2003,591.06263445882713274,341260.918554193335975
"CUB",2003,201.58485332779290527,51191.754428139411339
"DMA",2003,9.72457471528754547,5901.943255412884455
"DOM",2003,460.63568804336703694,192355.353789948109299
"ECU",2003,3378.98512882849440656,2458124.708081368518557
"ETH",2003,2542.49198463388719281,1562253.446211640127655
"FJI",2003,53.21087267159283313,30660.285607619205379
"GAB",2003,10674.32098277131842098,6725413.076355113438518
"GHA",2003,1875.10467343907551581,829856.490422942725123
"GIN",2003,287.43739984522359914,135157.333751014352247
"GLP",2003,3.8448387700727004,2045.74231993143009
"GNB",2003,14.26996006293782799,4162.729673743742110
"GNQ",2003,960.26353044210979938,621812.289819875277726
"GTM",2003,24304.71989073509230834,10726045.748729147451515
"GUF",2003,1267.39961934566671493,1010197.821312652504961
"GUY",2003,4216.48343853770699335,2850350.728169639005341
"HND",2003,8855.60342249313075760,4862249.141680895061847
"HTI",2003,14.33538363853841237,6605.707952580268616
"IDN",2003,248435.59290556838540698,197441075.335244065914976
"IND",2003,10845.98158260001698375,5749720.285872483864664
"JAM",2003,152.36760226338322464,82928.682909604836874
"KEN",2003,1568.12530771648095568,962154.609674914266532
"KHM",2003,24054.02849239805988636,13134524.652500657561595
"KNA",2003,5.00276932273871440,1969.372081406750549
"LAO",2003,20470.79879418618137395,12252459.583761322190953
"LBR",2003,4820.83807672931879677,2328491.687394031512438
"LCA",2003,1.86830529101182713,1122.07500845155027
"LKA",2003,991.42360557821259714,231675.978014652183498
"MAF",2003,2.41663369414171051,921.920864021545236
"MDG",2003,15332.51362203851977189,8434363.966686318867140
"MDV",2003,0.68886633312554261,29.786882722315557
"MEX",2003,17924.50715487920976866,7752818.936759870224447
"MMR",2003,13768.18041280557665521,8345364.840839945168557
"MOZ",2003,91.65641669239584192,39653.3266158838518396
"MSR",2003,0.36880606970920143,202.14425704041118
"MTQ",2003,6.70269943120008692,3389.776063583131494
"MWI",2003,9.66250781551269736,4750.04354696729603
"MYS",2003,60415.79557518509548615,51618681.062845756711341
"NGA",2003,1830.25095880257588657,678217.013100984470276
"NIC",2003,5123.65370342392915143,2907181.879569064054379
"NPL",2003,284.62969253626523205,194208.649281124270339
"PAN",2003,1574.85954755153411211,951526.774911970379327
"PER",2003,43732.98104357453343735,29454858.797973606829180
"PHL",2003,4274.66199019576630330,2904128.263530942100485
"PLW",2003,3.35690815748155399,2577.318623628877551
"PNG",2003,15365.85033484096170873,13007345.708969041116017
"PRI",2003,83.34167228755533403,46182.15266563065589
"PRY",2003,74443.58741546352282279,24076905.692326540361633
"RWA",2003,28.97537139098889956,17296.07288564881639
"SEN",2003,0.22544722504069012,49.6383884745065885
"SLB",2003,1276.21785922356580858,1036657.619403273824373
"SLE",2003,176.19085482142194935,81268.861360652942581
"SLV",2003,9.58335945795844304,5560.934975841672398
"SSD",2003,48.34699545159858753,29082.61423296062783
"SUR",2003,2243.05149487732464135,1706393.500015264410912
"SXM",2003,0.14648413868489582,39.75888558591522
"TCA",2003,1.78853346906141490,286.999559629312694
"TGO",2003,1.52774851750976586,458.04177167195211
"THA",2003,4246.34985604942357884,2517543.826584679673679
"TTO",2003,50.11670488185004948,27683.171921280675963
"TWN",2003,65.20640405950304516,38284.35114139381469
"TZA",2003,726.59339496534249678,368283.411313555671924
"UGA",2003,1521.07150665512048962,919781.943413379947369
"USA",2003,8.93056397267795152,3947.849852578115421
"VCT",2003,0.5246463214973959,231.88637191434833
"VEN",2003,20775.27839954104491272,11877903.762545973699495
"VGB",2003,0.43850035617296006,184.26506130341950
"VIR",2003,0.80434847817491329,369.215011100324674
"VNM",2003,9522.16101117388090705,5500966.6353329876475455
"VUT",2003,329.79501748273482187,192635.661314207917742
"ZAF",2003,326.88136395899299177,169388.351430166307892
"ZMB",2003,133.07355664063636793,60748.133568410566383
"ZWE",2003,8.62014817716145755,4749.65755350276078
"AGO",2004,2354.97632785249893271,1343349.959870103627896
"ARG",2004,28083.66111524197508494,10220382.522556376334847
"AUS",2004,0.45553511205512156,159.055173340305962
"BDI",2004,2.76584228638129351,1619.48904531179998
"BES",2004,0.07346776039062501,25.396841578871836
"BGD",2004,347.56188045675465642,185784.354930329706323
"BHS",2004,4.51156650117946943,985.130121544580223
"BLZ",2004,2102.79123128960035235,932478.402150231447763
"BOL",2004,96610.91727166802453307,50798157.341477186794367
"BRA",2004,2016477.15875671244665880,1237641904.339381440473046
"BRN",2004,584.78237855187303026,468384.692086870613323
"BTN",2004,337.17192356522132974,217388.155140111200871
"CAF",2004,4096.37874875210305491,2667212.910997011181085
"CHN",2004,3421.80220966676369126,1844327.149981132673315
"CIV",2004,11228.83703381553474076,4856527.259386099909900
"CMR",2004,9049.34523566601414366,5717563.936568454201555
"COD",2004,123521.15989301248865394,82536778.175835037141747
"COG",2004,4995.59894056906829352,3016797.407146296072304
"COL",2004,81694.74883572637147236,51057047.000827510363898
"CRI",2004,602.67116701308056615,357626.373475194195367
"CUB",2004,651.64005252844241564,178551.1187245914886986
"CYM",2004,2.10855836277994822,516.481449009368414
"DMA",2004,22.12330750501247627,13413.30314078886059
"DOM",2004,1065.76078972556208450,461054.984614929801748
"ECU",2004,5436.24717555498851316,3786966.412909128898940
"ETH",2004,2729.93030395607791103,1514579.861124722100554
"FJI",2004,231.14562265322574791,133556.714659040624525
"GAB",2004,5698.65092538940047333,3646827.729754677702017
"GHA",2004,1582.79655230024659812,711219.604194847241943
"GIN",2004,552.59577399403103678,257992.286185126084147
"GLP",2004,8.58169741017252645,4916.700811529098650
"GNB",2004,75.94738958341144146,23443.0688184808102902
"GNQ",2004,210.82551511441547078,131302.186548327238959
"GTM",2004,17270.27776683078722204,8070842.261406831208774
"GUF",2004,3268.53743244851750334,2605331.019760471838450
"GUY",2004,2630.27736302563703107,1842285.128357497978292
"HND",2004,7114.62616364493583423,3885240.651952554207165
"HTI",2004,52.92761232347118104,26453.268937337279980
"IDN",2004,479153.27683458020319817,475763218.2268462089374764
"IND",2004,19166.08647637296122696,10372179.258121325977806
"JAM",2004,979.76680863567862438,502830.648422524004543
"KEN",2004,2973.69219999076652816,1671793.037285303806471
"KHM",2004,44062.85744514966606609,24994905.242872570670909
"KNA",2004,4.19277861505642407,2135.103648932510835
"LAO",2004,17946.90051033895102837,10809843.845916909682400
"LBR",2004,1782.41996293179254226,868973.741783223544651
"LCA",2004,6.95181299321180614,3743.03618064072829
"LKA",2004,466.73718752559140420,147778.655305821474264
"MAF",2004,0.87876646094509555,366.930729010295376
"MDG",2004,20283.01778544937468014,11274724.555238342189518
"MDV",2004,0.68833650734429256,102.0615679363158016
"MEX",2004,18119.27919531098432957,8051829.7260466618538615
"MMR",2004,23286.00527314927924450,13960009.251706531548164
"MOZ",2004,184.78721596536622955,76607.770310617507842
"MSR",2004,3.4663019441992187,1956.19929212687834
"MTQ",2004,13.40168519382215829,7605.79406179810727
"MWI",2004,6.20259859858507123,2866.67819979494973
"MYS",2004,113421.74637249797602339,97059968.760686134818585
"NGA",2004,3055.25118745552288112,1117409.524703141548000
"NIC",2004,3182.50392480362540197,1804636.451730278840561
"NPL",2004,174.51839004270400718,111214.143903722105554
"PAN",2004,2478.12498515935694755,1517439.260790029559976
"PER",2004,62035.26670918315671557,41765241.543287477994312
"PHL",2004,7078.36582833973287425,4863781.439257283566706
"PLW",2004,7.01906228942735532,6036.195427246702280
"PNG",2004,25102.87714829860210052,20864014.717476253891939
"PRI",2004,58.93001494174696557,32574.002877138370134
"PRY",2004,65084.53105674683855584,24233824.902396691827416
"RWA",2004,6.99410998955179865,4460.53684276782112
"SEN",2004,0.07511126604112413,21.641231813273095
"SLB",2004,2200.65792477184470765,1826887.269009454786569
"SLE",2004,234.56253496750656553,101944.552613067664085
"SLV",2004,77.72682384445747613,45939.601821268526604
"SSD",2004,80.87638343438663326,48544.809168029133530
"SUR",2004,2814.20873408792900920,2180189.163545705158256
"SXM",2004,0.2929473428710938,89.1590600433227
"TCA",2004,2.2879522955512153,387.37417375279455
"TGO",2004,0.07638703037814672,21.59040203742963
"THA",2004,8034.23267828991239470,4779849.823550655476658
"TTO",2004,152.30712593606492171,84524.12488319897440
"TWN",2004,387.56926088565643647,241834.4816865673542766
"TZA",2004,724.48183562752994856,344227.169344472851738
"UGA",2004,1587.09893249973057314,964697.130564082289969
"USA",2004,31.69462981866321167,13609.869684415980921
"VCT",2004,2.09862552305501323,1185.27865608898089
"VEN",2004,15923.98275154674218199,8787085.452644903180302
"VGB",2004,0.95005181121961816,379.82193492610719
"VIR",2004,6.5811902182997017,2713.64946925581896
"VNM",2004,21113.33595742879852399,12568424.232416020592072
"VUT",2004,110.19350775493923944,62989.780534744577680
"ZAF",2004,430.21307533398866271,217521.734006782008946
"ZMB",2004,431.90642735045291080,199834.090240575187457
"ZWE",2004,20.61857423467448095,11325.148875508816206
"AGO",2005,3110.38522961697046628,1774343.075569343225169
"ARG",2005,31423.82096787336510535,11447556.339643636158493
"AUS",2005,0.60746448859971784,216.519343462782674
"BDI",2005,15.44141162908989964,8713.22491060275988
"BEN",2005,0.22906319317626955,75.243922933547384
"BGD",2005,306.00679136436488459,172515.199648744404414
"BHS",2005,2.83232223570421024,269.016559650499074
"BLZ",2005,3208.31447683905597649,1493326.396637618614171
"BOL",2005,137830.80030634323058195,74097092.353171088439115
"BRA",2005,1824425.46707177756007868,1169299624.617029274904244
"BRN",2005,602.98764716093947428,490100.737854871372320
"BTN",2005,315.95689397594186637,216171.734528833250792
"CAF",2005,5466.01443146988811224,3533295.979592087564818
"CHN",2005,3075.79346414711427711,1731416.557966439712157
"CIV",2005,6007.01465691414785000,2425104.804358244216561
"CMR",2005,11078.70254526285171945,7068778.086271306971941
"COD",2005,149894.20684274755631739,100808139.612492603442592
"COG",2005,8608.22605276291669856,5336332.166378985556260
"COL",2005,58906.21358729832358580,37294396.152591378870836
"CRI",2005,868.43470178450108236,495428.163853487834670
"CUB",2005,1023.73535993041277134,342912.895251667141041
"CYM",2005,2.47158031576931452,871.226367009448856
"DMA",2005,13.28584508893500358,7998.06366874943723
"DOM",2005,4977.01761852261331798,1943024.773102344665438
"ECU",2005,6205.42335129545169965,4597541.146981086238237
"ETH",2005,2302.29218866907883461,1207521.255324440588889
"FJI",2005,153.43655265883784120,91971.210760995109366
"GAB",2005,10815.80176693033210072,6943120.627509933320421
"GHA",2005,3405.59775992663232991,1534412.179863735655598
"GIN",2005,270.57807526315291723,119555.042965545360181
"GLP",2005,6.80624069312120080,3848.32982855343461
"GNB",2005,76.26342669536998026,19854.171316865601886
"GNQ",2005,900.48385636522846789,569456.941742448614922
"GTM",2005,33387.58261004797412682,14690888.251308740839665
"GUF",2005,2028.10358142908801523,1602237.526128247491720
"GUY",2005,3578.78143089188325506,2528176.397194465801577
"HND",2005,14157.54386369208693404,7906053.698115814103629
"HTI",2005,36.60767439726455731,16537.935908763281796
"IDN",2005,478405.81261249832607318,479576597.713641338591759
"IND",2005,15147.70267644974030116,8338636.197809260681216
"JAM",2005,3164.15957272310729276,1692616.887793815276865
"KEN",2005,1703.29024011286627137,976601.985558288427040
"KHM",2005,35968.71377469610023721,20949822.685206520318442
"KNA",2005,4.56139207467122334,2293.519805853574056
"LAO",2005,21601.35743266082278379,13157011.466427146374550
"LBR",2005,2168.34263400478677744,1031258.005363239738451
"LCA",2005,5.53132415788248786,3364.46090934697335
"LKA",2005,546.64128911216384385,213222.606804199101951
"MAF",2005,1.0984770277376306,372.8144451543541
"MDG",2005,22517.44351831580120596,12388461.075998506685325
"MDV",2005,0.30594948389729820,0.0
"MEX",2005,23057.64644904134031016,10332700.5369299809419100
"MMR",2005,23420.62314724470218288,14518742.078930776689514
"MOZ",2005,278.99545067974411880,127109.322059724631320
"MSR",2005,9.5158042307519561,5373.4707742708299
"MTQ",2005,7.3711137326774091,4289.900412001070344
"MWI",2005,5.79141377649793805,2775.63509426434498
"MYS",2005,114495.83696582537532142,98197149.835559639617173
"NGA",2005,1922.27534910070236524,771950.113507010967062
"NIC",2005,11309.70908906980897737,6535816.327064533218389
"NPL",2005,234.56905637469077008,165586.214185740506873
"PAN",2005,2336.46963540570917346,1454561.524833995884101
"PER",2005,97398.75877497534493012,64505410.143625360367460
"PHL",2005,6332.62346172321090843,4265009.152602277576860
"PLW",2005,15.64008217338568778,12925.55349648438913
"PNG",2005,16365.19274141338818975,13583141.673338007371586
"PRI",2005,54.17298763534722428,29396.000615221403195
"PRY",2005,57704.73117824578487835,20477673.761426189694732
"RWA",2005,14.29623145022393227,9377.373636847004506
"SEN",2005,0.07511642530707466,12.910138155064478
"SLB",2005,3842.55981728837142834,3147381.245109154957628
"SLE",2005,166.69141944233753272,77551.364988950991923
"SLV",2005,31.28639773261881691,17508.381434495013214
"SSD",2005,46.26448746654445611,26863.24359088217785
"SUR",2005,1808.21629178068262284,1392067.912998655919635
"SXM",2005,0.4394192860221354,155.20863061110094
"TCA",2005,5.07724221241645172,750.909205577969880
"TGO",2005,1.6041379882302518,444.3611741205274
"THA",2005,10678.21794811388378105,6412691.957369905699699
"TTO",2005,94.22882641943624837,53067.383848700045204
"TWN",2005,274.24542571335379281,165108.6166070645489425
"TZA",2005,751.11089658965291907,381739.632113350109590
"UGA",2005,2899.40048435900959076,1726202.402232301445368
"UMI",2005,45.7575508832096818,0.0
"USA",2005,10.97109243607313365,4846.017314155002173
"VCT",2005,3.07181862311957514,1754.41601603089342
"VEN",2005,15565.21658443842838209,8467928.948130487928807
"VGB",2005,1.60787727655164959,667.747757971012434
"VIR",2005,0.36561744881727433,117.018068905197680
"VNM",2005,27778.73597780330861161,16867202.861289920727728
"VUT",2005,52.84166512325684263,31909.461474095080279
"ZAF",2005,522.32868883200076002,273554.549550782724761
"ZMB",2005,242.91232141524581235,112976.808282422120486
"ZWE",2005,27.48407887379123201,14864.71300900951823
"ABW",2006,0.07516239089138456,22.196235289696613
"AGO",2006,1400.68888075084924038,726401.447741180120989
"ARG",2006,24100.81244811374728676,9029636.940364381771260
"BDI",2006,5.76207786249213292,3206.21545201721290
"BEN",2006,0.0764804041083442,23.34493615306972
"BES",2006,2.49591197905816013,18.824520157421624
"BGD",2006,677.31534766448115125,360430.221730220946534
"BHS",2006,17.14283582060981028,749.9232911151889813
"BLZ",2006,1897.12887374544252322,895403.129014773612675
"BOL",2006,118804.15367748093130349,62560238.400985086236727
"BRA",2006,1415580.29786524210669960,897615995.901484183197068
"BRN",2006,442.35099291702000255,366670.178718303090849
"BTN",2006,256.30307394337025348,179538.616868204987541
"CAF",2006,5684.24553298380090411,3803004.04505908869616
"CHN",2006,4804.34023199832569524,2729397.092451007436154
"CIV",2006,16767.60592910084884994,7331167.406435204540880
"CMR",2006,14845.90192419758109920,9323881.812846768090016
"COD",2006,146457.10365326291552442,98508816.325912297054465
"COG",2006,11788.06632957851532764,7455180.204215948810746
"COL",2006,56050.96674109293984383,34571313.008004675203025
"CRI",2006,712.83560925592931310,417768.094835848929266
"CUB",2006,467.46983143267030260,151624.777189907930368
"CYM",2006,2.98091570308051251,876.780740968457391
"DMA",2006,4.67693955810546912,2847.27670014797102
"DOM",2006,535.06488386347962399,228911.455507566916037
"ECU",2006,6438.10239666079760958,4538482.592280849566498
"ETH",2006,2562.24733766789640859,1482930.382435257965651
"FJI",2006,168.31762538212440529,100700.361819644617451
"GAB",2006,10494.88135672232078305,6568516.066605529464029
"GHA",2006,3653.71551413628956641,1599613.90433335214725
"GIN",2006,235.08685377833352792,115786.214739515710571
"GLP",2006,2.95784273417588987,1649.5654326134663
"GNB",2006,48.84465673658365751,15080.944476694854309
"GNQ",2006,761.37650748298167505,494814.069411981581446
"GTM",2006,18336.68055188646245654,8683372.709637194000773
"GUF",2006,1943.56576389811673222,1569423.596760296814987
"GUY",2006,3744.20158842990367945,2658650.905685333174421
"HND",2006,14165.52696267006347898,7921374.411029981844489
"HTI",2006,21.95558692202908286,10806.596447240269627
"IDN",2006,468382.03588950655370289,417020856.867494738139502
"IND",2006,15125.48558068229579040,8096223.676044666007512
"JAM",2006,456.84368015035775486,240794.027045999660554
"KEN",2006,3339.87226300008716867,1879630.018341438257460
"KHM",2006,43256.09017190604243277,26358579.557068945685841
"KNA",2006,7.79960949640624825,3843.327471830794048
"LAO",2006,33977.92893868594053029,20455391.547243300607036
"LBR",2006,6005.17714793247730201,2926024.400770733141057
"LCA",2006,1.86822840465277794,1057.275317504125494
"LKA",2006,413.12915873806528339,178215.645422309489022
"MAF",2006,0.6590684050477429,239.23688365825907
"MDG",2006,12821.23145794308592468,7034086.519889910441660
"MDV",2006,0.45911258166229252,0.0
"MEX",2006,19397.94228039944753293,8435933.0031633904566556
