"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Djibouti","DJI","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.1259706643658","56.0396893874029","57.6358930112166","59.1458153580673","60.4400345125108","60.4400345125108","62.5970664365833","63.8912855910267","64.7540983606557","64.7540983606557","66.9111302847282","69.0681622088007","72.5194132873167","73.3822260569456","73.3822260569456","73.3822260569456","73.3822260569456","73.3951682484901","73.4037963761864","73.3908541846419","73.3951682484901","73.4081104400345","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","73.4253666954271","",
"Dominica","DMA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","22.6666666666667","24","22.6666666666667","22.6666666666667","24","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","25.3333333333333","24","24","24","24","24","24","24","22.6666666666667","22.6666666666667","22.6666666666667","22.6666666666667","25.3333333333333","28","29.3333333333333","29.3333333333333","29.3333333333333","29.3333333333333","29.3333333333333","29.3333333333333","29.3333333333333","29.3333333333333","30.6666666666667","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","",
"Denmark","DNK","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","79","78.525","77.2","76.7","75.825","75.675","75.575","75.425","74.775","74.375","73.775","73.9","74.65","73.3","73.425","73.325","73.175","73.025","73","72.625","72.425","72.175","71.15","71.375","70.85","70.475","69.95","69.675","69.35","69.7","69.25","68.9","68.475","67.275","68.15","67.9","67.2","66.8","66.1","66.175","66.9","66.625","66.45","66.15","67.675","67.75","66.575","66.7","65.85","65.65","67.25","65.6","65.7","66.315775","65.847475","65.6275","65.7825","65.8125","65.649125","65.499675","",
"Dominican Republic","DOM","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","45.332229352101","45.6427240736908","45.9532187952805","46.2637135168702","46.5742082384599","46.8847029600497","47.1951976816394","47.4021941626992","48.2301800869385","48.3336783274684","48.5199751604223","49.0581660111778","49.7826536948872","50.1966466570068","50.8176361001863","51.9561167460153","52.5771061891948","53.0945973918443","53.6120885944939","54.2330780376734","54.3365762782033","54.4400745187332","54.4400745187332","54.4400745187332","54.4400745187332","54.5849720554751","54.5849720554751","54.5849720554751","54.667770647899","52.7013040778307","52.7013040778307","52.7013040778307","52.7013040778307","52.7013040778307","53.3222935210101","53.3015938729042","51.7491202649555","51.9561167460153","51.0660318774581","52.0596149865452","52.0596149865452","52.0596149865452","50.4036431380667","50.031049472159","50.031049472159","50.031049472159","50.031049472159","49.6170565100393","49.6170565100393","49.6170565100393","49.6170565100393","48.6855723452701","48.6855723452701","48.6855723452701","50.2794452494308","50.2794452494308","50.2794452494308","50.2794452494308","50.2794452494308","50.2794452494308","",
"Algeria","DZA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","19.0915045303014","18.8517638365229","18.6880180036444","18.5427460596035","18.5440056429333","18.5440056429333","18.5792739761687","18.5591206428913","18.5591206428913","18.5645788373206","19.0755498081235","19.0600149470555","18.6015266149958","18.614962170514","18.3701831434162","18.4827059208814","18.4033521711018","18.4079706433112","18.3983138377825","18.4025124488819","16.4463795376489","16.4195084266125","16.4929841208528","16.6306985649147","16.3959962044556","16.2435866215456","16.2817939825506","16.2977487047285","16.2738166214616","16.2385482882263","16.2158757882892","16.3179020380058","16.316642454676","16.6432943982131","16.6470731482026","16.6416149537733","16.6642874537103","16.7213885646628","16.6815017592181","16.8032614811021","16.8402092587772","16.7335645368512","16.7548514951254","17.27518536868","17.3028962019364","17.2903003686381","17.3201105074441","17.344042590711","17.3738527295171","17.3713335628574","17.3772116183966","17.381490003107","17.3955322579291","17.3952656461243","17.4059228102468","17.3655321884285","17.3550108093197","17.3649641165853","17.3649641165853","17.3649641165853","",
"East Asia & Pacific (excluding high income)","EAP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","35.7405856890767","35.9465476307907","36.1655237562392","36.3881483142082","36.6483768520138","36.8996750946594","37.1619230207552","37.4097019013078","37.7062907063356","38.0316966772434","38.2737519735481","38.6369191897162","39.0314631100127","39.5262023321725","39.8664150499525","39.3506823107984","39.8147029002132","40.2322168631117","40.4867323425947","40.8089651512282","41.1748002557553","41.817112898989","42.5132369275529","43.1787115115901","44.1456586610183","44.6819033273999","45.2543161804098","45.7247814258613","46.1888808198422","46.6406119157884","46.8221890571469","46.841443251605","46.8518078101707","47.1042507880339","47.1723116013366","47.1944348673951","47.8845503338783","47.90972608554","48.1320491315972","48.1039425906853","48.2108417709701","48.2782082133555","47.501957258333","47.7281496506744","47.6859959262819","47.7832848670787","47.9578554154468","48.1226795519536","48.3247534113735","48.3796417896798","48.4548201849077","48.530653938575","48.6078331599899","48.5927189405308","48.7399076217885","48.9209988242032","49.0670808405617","49.0687443359176","49.080926367082","49.0441614802034","",
"Early-demographic dividend","EAR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","36.8187213500907","36.8071412997443","36.7588058688176","36.7268328986403","36.7088763010901","36.7076130228705","36.6993415583373","36.708304818086","36.6465545755892","36.6653383195927","36.6838212830678","36.8207065015787","36.8846322667476","36.9077532600693","36.9181591171201","36.937590331382","36.9980843943412","37.0707902305718","37.1667916698763","37.1603465832745","37.0560599511295","37.1307311003379","37.1576758811492","37.4440161077461","37.734309221213","37.9516914459828","38.3249121015726","38.5336588602274","38.7904917231719","39.0676412391241","39.0939201475952","39.1237542309924","38.7914867487973","39.0602967948964","39.3513824165153","39.6073399356825","39.8906271245924","40.2322628384037","40.5350610068248","40.4831700539975","40.5549186369137","40.5851791542723","40.6714944960389","40.6973841216877","40.1740456064097","40.1646415737497","40.227441017158","40.0015948460113","39.9709668856141","39.9973780424456","39.9816851190376","39.961049251317","39.9033989756447","39.7770461478085","39.7194147556078","39.705345774034","39.6675136999291","39.5990414105448","39.5652832154105","39.6420691451126","",
"East Asia & Pacific","EAS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","43.8387431827261","44.0620636549843","44.3170145487958","44.5714667477098","44.9196974717173","45.1115224716279","45.3865279575848","46.5285507401013","46.6005434769977","46.0993254788111","46.4991694160423","46.7603489370065","46.9363831116556","47.3586377287077","47.5577163291915","47.2820280362949","47.2022671766314","47.6691828364973","47.7123240418395","48.0210621907925","48.2772626093119","48.4754976412597","48.6440044640813","49.1882465038523","49.8183409580529","49.4225755149489","49.8953031425541","50.2381590634793","50.3307870953589","50.511070199075","50.5566331547943","50.691672554547","50.4525374361258","50.9521676619201","50.7496080524343","50.8333585302782","51.15839692885","51.2397164905214","50.9657051642594","51.0352884990634","51.0941954363896","50.6450873519459","49.8183891709895","48.1448219243981","48.7337612274137","48.7433447035571","48.413087656408","48.1436619010027","48.0729144061769","47.7813691501508","48.6327644843259","48.3066243021648","47.7266385595931","47.8235944360416","46.8279995817139","46.696027604018","47.9836287253616","47.4484767053519","47.5946391624637","47.2876123121168","",
"Europe & Central Asia (excluding high income)","ECA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","28.3259082790564","28.3322927021356","28.3649291585755","28.364839865945","28.3662685480326","28.3751978110805","28.369884899567","28.3839484888673","28.436541848219","28.4150223242738","28.4197101873739","28.4419886986782","28.4372115429476","28.4181475663405","28.3962262255581","28.4042179159859","28.4117184969461","28.4128793011423","28.4506054375194","28.4355596292838","28.436899018741","28.3734566047861","28.3519370808409","28.3918062403494","28.4147098000671","28.4302913640856","28.4724374856713","28.4652047826026","28.493465900149","28.4837330034268","28.501502236892","28.4939123633014","28.380472578605","28.3505805022094","28.0825552856284","27.9956442927204","28.0875565765079","28.0231730766182","27.9913244404755","28.0165465912734","27.9783016592258","27.9109325890987","27.8362931852972","27.7948714743228","27.7442518074065","27.6791957606728","27.5876086081668","27.5325006946396","27.4922960780054","27.7667915879954","27.7086979333923","27.7094873471359","27.6921157684631","27.6987839302494","27.6692962135266","27.6590168173986","27.6393061509266","27.605493503458","27.5081386966947","27.5134848341198","",
"Europe & Central Asia","ECS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","31.5266228177523","31.521644953243","31.5254215531382","31.4948682352917","31.4647063187094","31.4553954639841","31.4404992277334","31.4177418093801","31.4529161670345","31.355316860713","31.2813229317542","31.2717156383471","31.2417248098785","31.2059745799432","31.1693477500072","31.1451829592347","31.1394047552307","31.1380458404831","31.1494119925286","31.1108651091217","31.0952894634176","31.0364872545135","30.977587442506","31.0014730549535","31.005038402981","31.004223779405","31.0319830823359","31.0066899360019","31.0127357824572","30.9823671135013","30.8755490261942","30.8337425001553","30.7053245036905","30.6611635526747","30.3828474038725","30.3026793746113","30.2783169897434","30.2232337911046","30.1758016529786","30.1159517584212","30.0070967562854","29.8708282045859","29.7430191222411","29.671328716717","29.6256785618723","29.5450110013528","29.3878998043604","29.3743685662659","29.2918445711539","29.4533885379192","29.3668447924731","29.3325790994476","29.3094139870928","29.2536894578605","29.2176494103183","29.180875917606","29.1669560387135","29.1150219607326","29.0891496373075","29.046246030429","",
"Ecuador","ECU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","17.0134373645427","17.0134373645427","17.0495593122381","17.0495593122381","17.0856812599335","17.0856812599335","17.121803207629","17.1037422337812","17.3204739199538","17.5372056061263","17.7539372922988","17.9706689784713","18.1874006646438","18.6678225689929","19.4516688339835","20.0657419448057","21.0771564802774","21.6912295910996","22.3594856234648","23.3997977170929","24.4148244473342","25.1408755960121","25.6285218899003","26.206473053027","26.8024851900014","27.3804363531282","27.8897558156336","27.9078167894813","28.0053460482589","28.3412801618263","28.5869094061552","28.7277850021673","28.8072532870972","29.3635312816067","29.2876751914463","28.8505996243317","28.9409044935703","32.3200193267837","32.5132871637945","32.477049444355","31.3456273151876","30.1578354002255","29.1914962151715","30.3068126912546","30.1980995329361","29.9726203897568","29.8437751650829","29.9766468030279","30.3366081494605","30.1888387824126","29.5784345305202","30.2258817845064","30.2504429054598","22.0446126590433","23.3089064261556","22.2096956031567","22.507650185215","21.9358995007248","21.4607827347399","21.8231599291351","",
"Egypt, Arab Rep.","EGY","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","2.57973780702195","2.51644984680295","2.50138128484605","2.51745441760008","2.68421316992315","2.79270681601286","2.81380280275252","2.81380280275252","2.84795820985484","2.85599477623186","2.865035913406","2.86804962579738","2.86804962579738","2.85599477623186","2.83791250188357","2.74247827615651","2.64704405042945","2.5516098247024","2.45818474056959","2.45617559897534","2.47928072730926","2.45641669596665","2.44586870259682","2.46949620774524","2.50841328042594","2.57873323622482","2.55864182028228","2.5927972273846","2.58275151941333","2.6601034707921","2.65508061680647","3.00997538801547","3.02896177608117","3.02643025767241","3.2980059269677","3.1909789542418","3.25975187101311","3.27451906173088","3.49892008639309","3.30604249334472","3.35325732080968","3.4396504093626","3.4245818474057","3.49389723240745","3.53910291827817","3.54914862624943","3.55417148023507","3.55818976342358","3.70586167060124","3.68777939625295","3.63654628559948","3.71289366618112","3.74802350695665","3.73217137977799","3.80719985936009","3.75083168416294","3.85450680596715","3.88065698930132","3.93992666633181","3.98915063539103","",
"Euro area","EMU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","55.0394357184909","54.9923973265767","54.8935420394428","54.6418493106449","54.4796788547122","54.3421848885059","54.2946611798498","53.9912635520034","54.0204572206358","53.4897446972613","52.7381010601184","52.5571152474201","52.35279689905","52.2261541614697","52.0742665800017","51.7803747163008","51.7215913991181","51.7322011205889","51.5672468463719","51.3388265101725","51.2914141317972","51.2527334997795","50.8817677396182","50.7817391703689","50.6957898655241","50.5933750335564","50.5343828955656","50.2493164566036","50.2555890383647","50.0736094937018","48.8823790110453","48.6880783236376","48.5819618543464","48.4251781818562","47.8205334517172","47.8854549724581","47.6668472576984","47.6667091079014","47.5936020563272","47.3660953873058","46.7851089730873","46.4782534740482","46.0713105769758","45.8611127132846","45.9508409814748","45.422843744397","45.0166798670395","45.2776318844175","44.942510938111","44.7350494134602","44.296896204722","44.1471396760923","43.9449675726354","43.3692287771046","43.3051029496698","43.0577129659888","43.0606969385393","42.8390465429436","43.1668729952649","43.0246638991343","",
"Eritrea","ERI","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.2673267326733","73.3267326732673","73.3366336633663","72.6534653465346","72.8712871287129","73.9306930693069","73.9306930693069","74.5544554455445","74.5742574257426","74.5742574257426","74.9207920792079","61.9923728717243","62.1522804243469","62.5764277224781","62.5616538406188","62.5487918988311","62.7077358945754","62.7100610487235","62.6976908693159","62.701247715187","62.7182592530622","62.7250437544772","62.6978016748456","62.7036614635264","62.70688595366","62.7035294042634","62.7020628070177","62.7226371689837","",
"Spain","ESP","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","66.4892552723198","66.4932570330946","66.3031733962944","65.5348353275441","65.4167833846893","64.340309736284","64.7925087038297","64.3463123774461","65.0826363599984","64.2662771619513","65.3967745808156","65.1646724558806","64.5884189043179","64.1880940470235","63.8892780657687","63.0862541785936","63.2381791247948","63.0152343202611","62.7677463266205","62.5422948325225","62.4794778360629","62.4494454010331","61.6522836033078","61.3246836456832","61.4928720166587","61.2886432804741","61.2706230978696","61.2245715201025","61.4708473490309","61.0123338138715","60.8101073201986","60.6259010091302","60.1333493512734","60.4336857280154","59.5046452026269","60.3455870575044","60.1854076565754","59.9831811629025","59.6227775108121","59.6513026052104","59.2152772205729","58.9511862776531","58.3982692654394","58.2375095156056","58.4343505179427","57.3429796785442","56.1078720121817","56.4194065757819","56.0903220631292","55.0888982220356","54.0409698327599","53.8613782211471","53.4439535395134","53.1336838527818","53.1890621841609","52.5772473596977","52.6387138276281","52.408209711446","52.4584917258728","52.3316792232841","",
"Estonia","EST","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","32.41330502477","31.1394196744515","25.9731068648266","23.378155225289","23.7084217975938","24.1330502476999","24.6048596367068","23.6140599197924","23.2602028780373","20.9955178108044","16.4708657702288","19.5494220334985","18.1740976645435","20.8044350082567","21.1960368011323","21.5758433592828","21.3918376975702","21.9815994338287","22.3826374144845","22.3165841000236","22.550129747582","22.1992178513918","22.4062571888659","22.8433402346446","23.0733839429492","22.9707602339181","23.0409356725146","23.1204678362573","23.0409356725146","",
"Ethiopia","ETH","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","52.5304268846503","52.905540417802","53.0245231607629","52.9791099000908","53.2924613987284","53.3787465940055","53.4514078110808","53.5603996366939","53.7693006357856","53.7238873751135","53.8964577656676","54.0690281562216","54.0236148955495","53.9782016348774","53.9327883742053","53.8873751135332","53.8692098092643","53.850136239782","53.8392370572207","53.6920980926431","53.4604904632153","53.2288828337875","52.9954586739328","52.5794732061762","52.3978201634877","52.1207992733878","51.7983651226158","51.566757493188","51.3351498637602","51.1462306993642","51.0063578564941","50.9582198001816","30.54","30.472","30.5","30.5","30.492","30.508","30.676","30.662","30.6054","30.498","31.607","29.3293277309701","29.7634298818382","30.3195101415527","31.0792439391835","30.581221414958","30.9988929075678","31.6178614528083","32.1867824793268","32.3308357644563","32.5180834179228","32.7060238794806","32.8929601801843","33.0793660251424","33.263928222695","33.5852342867904","33.8388588800509","34.0927517767343","",
"European Union","EUU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","52.3445528739559","52.2842612793559","52.1413045058459","51.9676013300429","51.7917257178454","51.6921919281066","51.6371972504447","51.4412265718875","51.4357717071027","51.0589132626036","50.5377234938724","50.3803823864337","50.2131574148986","50.108739585926","49.9780957843437","49.8361348694092","49.7780783550179","49.7677934884883","49.6250778285662","49.4432904833574","49.3670869287104","49.3300234005763","49.0627225756572","49.0039408829272","48.9080445718646","48.8221332890155","48.7803413162925","48.5693758618521","48.484740622281","48.3594835091526","47.5355177615778","47.3108921853052","47.189554272692","47.0891096513998","46.6684707177651","46.5769101796275","46.4281753166211","46.2885165157309","46.23186804888","45.7159354867525","45.1657209836161","44.5769231978617","44.1238843069575","43.8428168349303","43.8247398156992","43.3985790153486","42.8653485162695","43.0718224675616","42.8034243722975","42.4043421051222","42.1626975386311","41.9304989641101","41.8167848665102","41.3949029174351","41.349551245614","41.1036987552951","41.0941296811955","40.9604154386726","41.2889041258475","41.0267978769464","",
"Fragile and conflict affected situations","FCS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","32.1656005862967","32.2621321643729","32.4141712948144","32.4876991583998","32.612349139839","32.6105839677689","32.6309639518968","32.6964620908367","33.0378581601259","32.8889079569528","32.8570075374284","32.7198978092694","32.9895039390882","32.7776194337456","32.7480968902361","32.8054684948887","32.606104645906","32.5573041013613","32.5659247051692","32.7367018392256","32.5685505212716","32.6504958011466","32.7038048223955","32.8892468916654","33.1268584770831","33.568689194088","33.6718887212825","33.8715993761655","33.9586972008454","34.0709632251482","34.2766577681227","34.4026969410382","33.7577779273998","33.9274802108838","34.0702032247895","34.2253121637067","34.3284993049762","34.3661896747857","34.4486923212863","34.5128637987701","34.7097027521674","34.8059109230585","35.0843269874987","34.8881538975707","35.2789849374067","35.3729631282919","35.5437833668877","35.5837293754558","35.7098669202369","35.9133555195785","36.0881023304736","34.0166279156971","34.1615884647642","34.2481363550748","34.3045535669932","34.3964192102495","34.495442600003","34.5528339523069","34.5784319856797","34.6111343748387","",
"Finland","FIN","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","9.08007485472274","9.14376703109097","9.21402541120851","9.27673265701435","9.3289339768213","9.38770150037756","9.43366492662267","9.47536032043074","9.07941823434781","8.94382612692472","8.87652253849437","8.58104336977576","8.47729735053679","8.55379362421616","8.58137167996323","8.57513378640139","8.52818542959388","8.48714665616074","8.42936406316688","8.32594635411537","8.2625824879346","8.16737253356972","8.04491283364523","7.96382021734134","7.90702255490988","7.85777602679011","7.90570931416002","7.79145736892216","7.83282445254276","7.85646278604025","7.96086542565416","7.90078466134804","7.825929938606","7.91851341147116","7.36728060671723","7.2819199579763","7.05866903050002","7.19655930923537","7.22742046685709","7.2819199579763","7.2950523654749","7.34101579172002","7.37384681046653","7.39682852358909","7.46511704258183","7.56568346979711","7.54677891413726","7.55643303718328","7.55676209279368","7.54162553471537","7.52443318305966","7.51949718648195","7.43196551383724","7.46026522754944","7.48050409660755","7.48576881313547","7.4690708081074","7.47565148723348","7.48198598361465","7.46857932486675","",
"Fiji","FJI","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","12.4247400109469","12.4247400109469","12.4794745484401","12.4794745484401","12.2058018609743","12.2058018609743","12.096332785988","11.9868637110016","12.096332785988","12.096332785988","12.096332785988","12.5889436234264","12.8626163108922","13.136288998358","13.4099616858238","14.2309797482211","14.7783251231527","15.3256704980843","15.5993431855501","15.8730158730159","16.4203612479475","16.967706622879","17.5150519978106","18.0623973727422","18.8834154351396","19.1570881226054","19.9781061850027","20.7991242474001","21.6201423097975","22.4411603721949","23.2074438970991","22.8899835796388","22.5725232621784","22.2550629447181","21.9376026272578","21.6201423097975","21.3026819923372","20.9852216748768","20.6677613574165","20.3503010399562","20.0328407224959","19.7153804050356","19.3979200875753","19.0804597701149","18.7629994526546","18.4455391351943","18.128078817734","17.8106185002737","17.504105090312","17.4657909140668","17.4274767378216","17.3891625615764","17.3508483853311","17.3125342090859","17.2742200328407","17.2359058565955","17.1975916803503","17.1592775041051","17.1209633278599","17.0552818828681","",
"France","FRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","63.0773276646103","62.8965275418854","62.7394688494172","62.2920342022697","62.0947977047516","61.8117268055358","61.4154275466337","60.591782543109","60.5826512237794","59.3444443226935","59.5782060975298","59.3809696000117","59.2805250873867","59.2476523378004","59.0924199091982","58.4787952502529","58.2760799611371","58.3692194182984","58.1372839073281","57.9327423543463","57.8688231190395","57.7939463005373","57.6460189273987","57.5419218870419","57.421388471892","57.3355540701943","57.2588509878261","56.303714985956","56.1409948755036","55.8705251969626","55.673471325831","55.4897491809207","55.3199066413912","55.1621174433767","55.0622208099115","54.963785187539","54.860236026342","54.7513906999339","54.6584338691592","54.4360781420356","54.2642270260991","54.0768526956519","53.9083390676934","53.7987132168301","53.675507755357","53.5336047206044","53.338921792617","53.1635975797953","52.9988658714983","52.8279247639972","52.7408105457514","52.6790818124871","52.549232317366","52.5360830014044","52.4637617636155","52.4475461002233","52.410066897145","52.3417653321937","52.2706969320089","52.1475462828527","",
"Faroe Islands","FRO","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1489971346705","69.1432664756447","69.1267908309456","69.1267908309456","69.1210601719198","69.1210601719198","69.1210601719198","69.1210601719198","69.154011461318","69.154011461318","69.154011461318","69.154011461318","69.154011461318","69.154011461318","69.154011461318","69.0616045845272","69.0508595988539","69.0565902578797","69.0565902578797","69.0565902578797","69.067335243553","69.067335243553","69.0186246418338","69.0186246418338","69.0078796561605","69.0078796561605","70.3294289897511","",
"Micronesia, Fed. Sts.","FSM","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","32.1428571428571","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","31.4285714285714","",
"Gabon","GAB","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","6.50979935576513","6.56801335040944","6.62622734505375","6.68444133969806","6.74265533434238","6.80086932898669","6.859083323631","6.91729731827531","6.97551131291963","7.03372530756394","7.11134396708969","7.169557961734","7.24717662125975","7.30539061590406","7.37912834245353","7.51496099662359","7.6042224550782","7.68960298055653","7.6973648465091","7.70512671246168","7.71288857841425","7.72065044436683","7.7284123103194","7.73617417627198","7.74393604222455","7.75169790817713","7.7594597741297","7.76722164008228","7.77498350603485","7.78274537198743","7.80665968098731","7.83057398998719","7.85448829898708","7.87840260798696","7.90231691698684","7.92623122598673","7.95014553498661","7.97405984398649","7.99797415298638","8.02188846198626","8.0415221019133","8.06115574184034","8.08078938176738","8.10042302169442","8.12005666162145","8.13969030154849","8.15932394147553","8.17895758140257","8.19859122132961","8.21822486125665","8.26433810688089","8.31045135250514","8.35656459812939","8.40267784375364","8.44879108937789","8.49489657313618","8.54100205689448","8.58710754065277","8.58710754065277","8.58710754065277","",
"United Kingdom","GBR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","81.8418550820485","81.7550531145373","81.6227834497582","81.440912660687","80.9531682718142","80.808498325962","80.8250320340594","80.2959533749432","80.1058157318233","77.9109659818956","77.8861654197495","77.5265572686314","77.2785516471707","77.0388128797586","76.8114743934196","76.7494729880544","76.4270656801554","76.3774645558633","76.2699954532303","76.3402637126441","75.7243830860166","75.5631794320671","75.2945066754846","75.2366386971438","75.096102178316","74.9390319513909","74.8811639730501","76.1501260695242","75.6665151076758","75.2407721241681","74.9927665027074","74.6910263299301","72.4755094448807","71.9588310668375","71.8348282561071","72.3101723639069","72.6863142231224","72.4093746124912","71.1734799322118","70.1194560410036","70.0739883437358","70.1690571652957","70.0863886248088","70.4790641921217","70.0863886248088","73.7320712602819","72.9425866986318","73.0955234985326","71.6116231967925","71.1941470673335","70.9461414458728","71.020543132311","71.3024428553714","71.2272144835283","70.8386723432398","71.7148836440293","72.1950667548465","71.7185202331253","72.4229988013062","71.3400491877816","",
"Georgia","GEO","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","46.4671175708735","45.0136710318031","44.5675636782271","43.8624262483811","43.675348971075","43.7041300906605","43.8192545690027","43.157288818535","43.1716793783278","43.2148510577061","43.2292416174989","43.2580227370845","35.8612750035976","36.2642106777954","36.2354295582098","36.221038998417","36.1778673190387","35.9476183623543","35.4007770902288","35.147503237876","35.0410130954094","35.7763707008203","34.7675924593467","34.7978126349115","34.4510001439056","34.3186069938121","34.1660670600086","34.1430421643402","34.2193121312419","",
